ticker,company,app_category,country,date,open,high,low,close,volume
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-27,3904.0,3916.5491,3878.0,3912.0,242674
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-28,3878.0,3938.0,3870.0,3938.0,324845
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-29,3946.0,3970.0,3931.9031,3960.0,429487
CCH.L,Coca-Cola HBC,Beverage,UK,2026-01-30,3978.0,3978.0,3944.0,3950.0,445103
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-02,4020.0,4042.0,3984.0,4024.0,555487
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-03,4022.0,4080.0,4004.3999,4068.0,1207565
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-04,4090.0,4230.0,4076.0,4230.0,817231
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-05,4216.0,4268.0,4178.0,4258.0,470406
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-06,4254.0,4320.0,4238.0,4262.0,454358
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-09,4278.0,4320.665,4258.0,4278.0,740723
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-10,4342.0,4528.0,4330.0,4478.0,882481
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-11,4498.0,4660.0,4482.835,4630.0,1076370
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-12,4630.0,4740.0,4586.0,4722.0,919409
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-13,4718.0,4726.0,4648.0,4704.0,585847
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-16,4684.0,4704.0,4630.0,4704.0,367155
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-17,4704.0,4756.0,4694.0,4724.0,364095
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-18,4716.0,4798.0,4716.0,4736.0,565746
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-19,4732.0,4742.0,4692.0,4722.0,406605
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-20,4722.0,4796.0,4694.0,4774.0,865146
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-23,4796.0,4850.0,4766.0,4850.0,193296
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-24,4830.0,4890.0,4786.0,4786.0,375000
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-25,4770.0,4810.0,4730.0,4810.0,331119
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-26,4796.0,4808.0,4767.0,4768.0,276638
CCH.L,Coca-Cola HBC,Beverage,UK,2026-02-27,4776.0,4838.0,4764.0,4810.0,781706
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-02,4760.0,4766.0,4706.0,4748.0,394554
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-03,4700.0,4722.0,4556.0,4596.0,619862
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-04,4576.0,4670.0,4566.0,4566.0,627036
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-05,4566.0,4634.0,4528.0,4542.0,676957
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-06,4554.0,4556.0,4446.0,4496.0,345579
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-09,4462.0,4532.0,4398.0,4500.0,1099905
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-10,4548.0,4602.9302,4522.0,4580.0,1112151
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-11,4564.0,4580.0,4514.0,4528.0,889502
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-12,4502.0,4532.0,4474.0,4474.0,571544
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-13,4460.0,4550.0,4422.0,4548.0,440881
CCH.L,Coca-Cola HBC,Beverage,UK,2026-03-16,4542.0,4596.0,4532.0,4554.0,564646
BATS.L,BAT,Tobacco,UK,2025-12-17,4269.3914,4314.3849,4262.3924,4281.3896,3128933
BATS.L,BAT,Tobacco,UK,2025-12-18,4274.3906,4330.5325,4235.3961,4284.3892,6373126
BATS.L,BAT,Tobacco,UK,2025-12-19,4277.3905,4876.2251,4193.4025,4235.3965,29522036
BATS.L,BAT,Tobacco,UK,2025-12-22,4199.4016,4244.3952,4192.4026,4218.3989,4082261
BATS.L,BAT,Tobacco,UK,2025-12-23,4210.4001,4245.3951,4206.4006,4218.3989,1284414
BATS.L,BAT,Tobacco,UK,2025-12-24,4231.397,4240.032,4197.4018,4214.3994,309137
BATS.L,BAT,Tobacco,UK,2025-12-29,4167.0,4185.0,4132.0,4170.0,1208438
BATS.L,BAT,Tobacco,UK,2025-12-30,4161.0,4198.0,4148.0,4195.0,1128811
BATS.L,BAT,Tobacco,UK,2025-12-31,4204.0,4220.0,4198.0,4214.0,584295
BATS.L,BAT,Tobacco,UK,2026-01-02,4169.0,4206.0,4099.0,4189.0,5010611
BATS.L,BAT,Tobacco,UK,2026-01-05,4197.0,4208.0,4039.0,4067.0,2071078
BATS.L,BAT,Tobacco,UK,2026-01-06,4060.0,4076.0,4036.0,4036.0,2358935
BATS.L,BAT,Tobacco,UK,2026-01-07,4007.0,4018.0,3960.0,3966.0,2580830
BATS.L,BAT,Tobacco,UK,2026-01-08,3969.0,4041.0,3962.0,4010.0,2203576
BATS.L,BAT,Tobacco,UK,2026-01-09,4008.0,4060.0,3982.0,4060.0,1899218
BATS.L,BAT,Tobacco,UK,2026-01-12,4101.0,4134.0,4083.0,4119.0,2233325
BATS.L,BAT,Tobacco,UK,2026-01-13,4128.0,4209.0,4113.0,4205.0,2582708
BATS.L,BAT,Tobacco,UK,2026-01-14,4197.0,4247.0,4160.0,4240.0,3553599
BATS.L,BAT,Tobacco,UK,2026-01-15,4267.0,4339.0,4252.6519,4339.0,4382716
BATS.L,BAT,Tobacco,UK,2026-01-16,4323.0,4386.0,4306.0,4326.0,4628043
BATS.L,BAT,Tobacco,UK,2026-01-19,4346.0,4377.0,4306.0,4373.0,2332107
BATS.L,BAT,Tobacco,UK,2026-01-20,4360.0,4360.0,4194.0,4257.0,4153505
BATS.L,BAT,Tobacco,UK,2026-01-21,4194.0,4297.0,4194.0,4248.0,4650164
BATS.L,BAT,Tobacco,UK,2026-01-22,4297.0,4365.0,4206.27,4313.0,4447665
BATS.L,BAT,Tobacco,UK,2026-01-23,4311.0,4340.0,4293.0,4328.0,2633857
BATS.L,BAT,Tobacco,UK,2026-01-26,4350.0,4364.0,4308.0,4308.0,4314304
BATS.L,BAT,Tobacco,UK,2026-01-27,4298.0,4355.0,4287.0,4338.0,8570910
BATS.L,BAT,Tobacco,UK,2026-01-28,4344.0,4355.0,4302.0,4332.0,2464872
BATS.L,BAT,Tobacco,UK,2026-01-29,4339.0,4394.0,4308.0,4327.0,5517735
BATS.L,BAT,Tobacco,UK,2026-01-30,4342.0,4391.0,4305.0,4376.0,5554445
BATS.L,BAT,Tobacco,UK,2026-02-02,4400.0,4460.0,4388.0,4432.0,5441562
BATS.L,BAT,Tobacco,UK,2026-02-03,4448.0,4514.0,4443.0,4506.0,5976813
BATS.L,BAT,Tobacco,UK,2026-02-04,4550.0,4574.0,4483.0,4494.0,5934205
BATS.L,BAT,Tobacco,UK,2026-02-05,4493.0,4580.0,4458.0,4555.0,4898674
BATS.L,BAT,Tobacco,UK,2026-02-06,4560.0,4615.0,4526.0,4609.0,3765864
BATS.L,BAT,Tobacco,UK,2026-02-09,4589.0,4600.0,4456.0,4456.0,3001124
BATS.L,BAT,Tobacco,UK,2026-02-10,4444.0,4449.9751,4336.0,4370.0,4789978
BATS.L,BAT,Tobacco,UK,2026-02-11,4389.0,4456.0,4379.0,4426.0,3259123
BATS.L,BAT,Tobacco,UK,2026-02-12,4426.0,4484.0,4277.6001,4404.0,7001535
BATS.L,BAT,Tobacco,UK,2026-02-13,4472.0,4472.0,4323.0,4354.0,7686411
BATS.L,BAT,Tobacco,UK,2026-02-16,4349.0,4356.168,4262.0,4305.0,1981105
BATS.L,BAT,Tobacco,UK,2026-02-17,4309.0,4357.0,4300.0,4324.0,6655578
BATS.L,BAT,Tobacco,UK,2026-02-18,4344.0,4372.0,4334.0,4344.0,2431919
BATS.L,BAT,Tobacco,UK,2026-02-19,4359.0,4475.0,4345.0,4473.0,3557594
BATS.L,BAT,Tobacco,UK,2026-02-20,4504.0,4599.0,4480.0,4569.0,5398673
BATS.L,BAT,Tobacco,UK,2026-02-23,4570.0,4647.0,4527.0,4597.0,2746866
BATS.L,BAT,Tobacco,UK,2026-02-24,4617.0,4617.0,4510.0,4557.0,9534466
BATS.L,BAT,Tobacco,UK,2026-02-25,4573.0,4625.0,4528.0,4613.0,12528581
BATS.L,BAT,Tobacco,UK,2026-02-26,4625.0,4648.0,4587.0,4629.0,3261520
BATS.L,BAT,Tobacco,UK,2026-02-27,4605.0,4673.0,4576.0,4640.0,5423134
BATS.L,BAT,Tobacco,UK,2026-03-02,4620.0,4660.0,4614.0,4618.0,3797234
BATS.L,BAT,Tobacco,UK,2026-03-03,4649.0,4655.0,4464.0,4464.0,3931741
BATS.L,BAT,Tobacco,UK,2026-03-04,4443.0,4584.0,4443.0,4527.0,3151739
BATS.L,BAT,Tobacco,UK,2026-03-05,4518.0,4522.0,4374.3911,4388.0,5828531
BATS.L,BAT,Tobacco,UK,2026-03-06,4371.0,4377.0,4261.0,4282.0,4419446
BATS.L,BAT,Tobacco,UK,2026-03-09,4280.0,4336.0,4230.0,4309.0,2987953
BATS.L,BAT,Tobacco,UK,2026-03-10,4341.0,4426.0,4331.0,4421.0,6188503
BATS.L,BAT,Tobacco,UK,2026-03-11,4410.0,4427.0,4358.0,4368.0,3407241
BATS.L,BAT,Tobacco,UK,2026-03-12,4368.0,4462.0,4350.0,4448.0,5873611
BATS.L,BAT,Tobacco,UK,2026-03-13,4461.0,4537.0,4412.0,4519.0,3398402
BATS.L,BAT,Tobacco,UK,2026-03-16,4535.0,4620.0,4517.0,4572.0,3337428
IMB.L,Imperial Brands,Tobacco,UK,2025-12-17,3189.6068,3216.6035,3171.609,3180.6079,1111385
IMB.L,Imperial Brands,Tobacco,UK,2025-12-18,3186.6072,3198.6057,3161.6083,3196.606,3812939
IMB.L,Imperial Brands,Tobacco,UK,2025-12-19,3185.6072,3631.5922,3162.61,3175.6084,8902414
IMB.L,Imperial Brands,Tobacco,UK,2025-12-22,3156.6108,3160.6103,3105.6171,3144.6123,1088287
IMB.L,Imperial Brands,Tobacco,UK,2025-12-23,3149.6117,3162.6101,3128.6143,3134.6135,916357
IMB.L,Imperial Brands,Tobacco,UK,2025-12-24,3134.6136,3147.612,3122.2172,3125.6147,220964
IMB.L,Imperial Brands,Tobacco,UK,2025-12-29,3131.614,3134.6136,3105.6172,3107.6169,507122
IMB.L,Imperial Brands,Tobacco,UK,2025-12-30,3105.6172,3129.6143,3103.6175,3129.6143,630906
IMB.L,Imperial Brands,Tobacco,UK,2025-12-31,3146.612,3157.6107,3118.6155,3118.6155,531223
IMB.L,Imperial Brands,Tobacco,UK,2026-01-02,3119.6154,3128.6143,3091.6188,3124.6147,3751266
IMB.L,Imperial Brands,Tobacco,UK,2026-01-05,3131.614,3139.6131,2996.6307,3046.6245,1705441
IMB.L,Imperial Brands,Tobacco,UK,2026-01-06,3049.624,3071.6213,3030.6264,3041.625,1324174
IMB.L,Imperial Brands,Tobacco,UK,2026-01-07,3022.6273,3038.6253,2993.6309,3003.6296,2016557
IMB.L,Imperial Brands,Tobacco,UK,2026-01-08,2991.6311,3030.6263,2978.6327,3019.6277,2304756
IMB.L,Imperial Brands,Tobacco,UK,2026-01-09,3018.6279,3028.6267,2983.6322,3010.6289,1812576
IMB.L,Imperial Brands,Tobacco,UK,2026-01-12,3038.6255,3041.6251,3018.6279,3024.6272,630540
IMB.L,Imperial Brands,Tobacco,UK,2026-01-13,3023.6273,3031.6263,2989.6315,3008.6292,3095013
IMB.L,Imperial Brands,Tobacco,UK,2026-01-14,3012.6286,3032.6261,2976.633,3023.6272,1273613
IMB.L,Imperial Brands,Tobacco,UK,2026-01-15,3031.6264,3062.6226,3016.6282,3062.6226,1725104
IMB.L,Imperial Brands,Tobacco,UK,2026-01-16,3050.6239,3084.6197,3043.6248,3043.6248,790405
IMB.L,Imperial Brands,Tobacco,UK,2026-01-19,3059.6227,3099.6178,3046.6243,3098.6179,715487
IMB.L,Imperial Brands,Tobacco,UK,2026-01-20,3105.6172,3105.6172,3001.63,3032.6262,1110229
IMB.L,Imperial Brands,Tobacco,UK,2026-01-21,2999.6302,3049.6241,2992.6311,2992.6311,1265327
IMB.L,Imperial Brands,Tobacco,UK,2026-01-22,3009.629,3063.6224,2992.6311,3012.6287,749479
IMB.L,Imperial Brands,Tobacco,UK,2026-01-23,3018.6278,3038.6253,2999.6302,3023.6272,1007988
IMB.L,Imperial Brands,Tobacco,UK,2026-01-26,3044.6247,3046.6245,3010.6289,3010.6289,811501
IMB.L,Imperial Brands,Tobacco,UK,2026-01-27,3019.6278,3035.6258,3009.0681,3020.6277,1141329
IMB.L,Imperial Brands,Tobacco,UK,2026-01-28,3008.6291,3033.626,3003.6297,3027.6267,6990706
IMB.L,Imperial Brands,Tobacco,UK,2026-01-29,3018.6278,3039.6252,3008.629,3023.6272,4545889
IMB.L,Imperial Brands,Tobacco,UK,2026-01-30,3009.629,3065.6221,2993.6309,3065.6221,1064987
IMB.L,Imperial Brands,Tobacco,UK,2026-02-02,3075.6209,3102.6175,3063.6223,3081.6201,909456
IMB.L,Imperial Brands,Tobacco,UK,2026-02-03,3095.6184,3160.6104,3083.6198,3160.6104,1774419
IMB.L,Imperial Brands,Tobacco,UK,2026-02-04,3160.6103,3259.5981,3147.612,3259.5981,1925202
IMB.L,Imperial Brands,Tobacco,UK,2026-02-05,3267.5972,3299.5933,3234.6013,3291.5942,1415795
IMB.L,Imperial Brands,Tobacco,UK,2026-02-06,3274.5963,3340.5881,3264.5975,3340.5881,1602601
IMB.L,Imperial Brands,Tobacco,UK,2026-02-09,3331.5892,3339.5882,3293.5939,3294.5938,2034538
IMB.L,Imperial Brands,Tobacco,UK,2026-02-10,3273.5964,3290.5943,3234.6012,3261.5979,1168877
IMB.L,Imperial Brands,Tobacco,UK,2026-02-11,3275.5961,3338.5883,3267.5971,3302.5928,1086454
IMB.L,Imperial Brands,Tobacco,UK,2026-02-12,3306.5924,3316.5911,3213.6038,3283.5952,1926037
IMB.L,Imperial Brands,Tobacco,UK,2026-02-13,3283.5952,3297.5935,3245.5999,3287.5947,2033962
IMB.L,Imperial Brands,Tobacco,UK,2026-02-16,3272.5966,3281.5955,3199.6056,3218.6033,1670187
IMB.L,Imperial Brands,Tobacco,UK,2026-02-17,3230.6018,3266.5974,3210.6043,3234.6013,1054566
IMB.L,Imperial Brands,Tobacco,UK,2026-02-18,3244.6001,3262.7959,3221.6029,3250.5994,2092085
IMB.L,Imperial Brands,Tobacco,UK,2026-02-19,3208.0,3252.418,3185.0,3200.0,8957203
IMB.L,Imperial Brands,Tobacco,UK,2026-02-20,3213.0,3251.0,3208.0,3230.0,6277409
IMB.L,Imperial Brands,Tobacco,UK,2026-02-23,3230.0,3300.0,3212.0,3300.0,1690117
IMB.L,Imperial Brands,Tobacco,UK,2026-02-24,3308.0,3308.76,3231.0,3243.0,2941202
IMB.L,Imperial Brands,Tobacco,UK,2026-02-25,3260.0,3283.0,3214.0,3272.0,2107694
IMB.L,Imperial Brands,Tobacco,UK,2026-02-26,3268.0,3287.0,3230.0,3287.0,909220
IMB.L,Imperial Brands,Tobacco,UK,2026-02-27,3290.0,3340.0,3271.0,3325.0,3271158
IMB.L,Imperial Brands,Tobacco,UK,2026-03-02,3303.0,3337.0,3285.0,3296.0,1097944
IMB.L,Imperial Brands,Tobacco,UK,2026-03-03,3302.0,3306.0,3196.0,3197.0,5347564
IMB.L,Imperial Brands,Tobacco,UK,2026-03-04,3209.0,3312.0,3200.0,3270.0,2341361
IMB.L,Imperial Brands,Tobacco,UK,2026-03-05,3264.0,3264.0,3148.0,3176.0,1701791
IMB.L,Imperial Brands,Tobacco,UK,2026-03-06,3180.0,3184.0,3124.0,3162.0,3776794
IMB.L,Imperial Brands,Tobacco,UK,2026-03-09,3159.0,3177.0,3127.0801,3143.0,2646633
IMB.L,Imperial Brands,Tobacco,UK,2026-03-10,3171.0,3178.0,3142.0,3157.0,4672062
IMB.L,Imperial Brands,Tobacco,UK,2026-03-11,3157.0,3162.0,3094.0,3094.0,2643806
IMB.L,Imperial Brands,Tobacco,UK,2026-03-12,3095.0,3127.0,3078.0,3127.0,3887021
IMB.L,Imperial Brands,Tobacco,UK,2026-03-13,3110.0,3203.0,3107.0,3201.0,1484934
IMB.L,Imperial Brands,Tobacco,UK,2026-03-16,3211.0,3256.0,3193.0,3254.0,2448714
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-17,4781.1413,4895.1327,4778.6415,4881.1338,4124399
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-18,4925.6306,4929.6303,4845.1366,4889.6333,11834434
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-19,4861.1354,5541.6943,4855.1359,4889.6333,18555792
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-22,4881.6341,4881.6341,4832.1378,4840.1372,3740755
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-23,4825.1381,4865.6351,4822.3483,4857.1357,2707957
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-24,4859.6356,4859.6356,4821.1384,4837.6372,965125
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-29,4859.6357,4879.6342,4826.6382,4859.6357,1856866
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-30,4834.1374,4867.1349,4834.1374,4855.6357,972638
ULVR.L,Unilever,Home & Personal Care,UK,2025-12-31,4863.1354,4874.6346,4852.6362,4859.1357,740510
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-02,4851.136,4878.134,4798.14,4822.1382,2104974
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-05,4822.1382,4824.138,4658.1505,4698.6475,2719572
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-06,4680.6488,4769.6421,4656.1506,4743.644,3602559
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-07,4743.6444,4753.0367,4609.1066,4630.6528,3393853
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-08,4594.1557,4679.6493,4584.1564,4664.6504,4587618
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-09,4712.1464,4749.6436,4677.649,4743.644,2541158
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-12,4769.6421,4790.6406,4743.1441,4770.1421,3780204
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-13,4758.6433,4784.6413,4731.1453,4774.1421,2514056
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-14,4776.6418,4831.1377,4767.1425,4831.1377,2522435
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-15,4813.6391,4826.1391,4778.6417,4780.1416,3035490
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-16,4773.6421,4799.1402,4750.1439,4761.1431,3327129
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-19,4799.6403,4812.1393,4744.6444,4755.6436,2244989
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-20,4750.6439,4778.1418,4711.6468,4774.6421,4263471
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-21,4790.1407,4853.136,4777.1417,4784.6411,2175360
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-22,4783.1411,4848.1362,4756.6431,4815.6387,2360876
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-23,4815.6389,4863.8784,4802.1399,4863.6353,2345026
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-26,4863.6351,4904.132,4842.1367,4861.1353,3308726
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-27,4851.6362,4897.6327,4841.137,4864.1353,2321628
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-28,4846.6368,4847.1368,4769.1426,4815.1392,2858798
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-29,4775.6421,4887.1338,4755.6436,4867.1353,4435435
ULVR.L,Unilever,Home & Personal Care,UK,2026-01-30,4864.1351,4946.1289,4845.6365,4940.1294,3142406
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-02,4999.6249,5054.6208,4985.6259,4991.6255,5358414
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-03,4983.1262,5044.6216,4927.6304,5044.6216,4343677
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-04,5032.6227,5184.6113,5030.6228,5177.6118,4701431
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-05,5197.6103,5277.6043,5146.6142,5249.6064,3022675
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-06,5234.6076,5267.6051,5209.6094,5249.6064,3171936
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-09,5215.609,5233.6076,5157.6133,5164.6128,2768730
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-10,5174.6121,5245.6068,5155.6135,5243.6069,4731871
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-11,5235.6074,5327.6005,5235.6074,5319.6011,3600144
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-12,5359.5983,5359.5983,5129.6155,5354.5986,5219335
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-13,5339.5997,5468.59,5320.6011,5431.5928,9368012
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-16,5431.5929,5434.5926,5373.5972,5419.5938,3559283
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-17,5412.5942,5474.5896,5403.5949,5412.5942,3295351
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-18,5382.5965,5408.5945,5327.6006,5327.6006,4672412
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-19,5320.601,5365.1978,5303.6023,5319.6011,8497146
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-20,5322.601,5381.5965,5310.6019,5379.5967,3134431
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-23,5419.5935,5464.5901,5379.5965,5461.5903,5131542
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-24,5472.5898,5525.5858,5457.5909,5471.5898,3043843
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-25,5479.5889,5490.588,5360.5978,5401.5947,5258840
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-26,5368.0,5387.0,5345.0,5361.0,3668403
ULVR.L,Unilever,Home & Personal Care,UK,2026-02-27,5369.0,5474.0,5351.0,5467.0,4757029
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-02,5434.0,5434.0,5304.0,5326.0,4052374
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-03,5299.0,5305.02,5128.0,5134.0,4150649
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-04,5163.0,5169.0,5104.5,5115.0,4306655
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-05,5134.0,5134.0,5040.0,5056.0,5119634
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-06,5036.0,5044.2139,4916.0,4935.0,5305754
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-09,4926.0,4926.0,4843.0,4903.5,3613367
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-10,4915.0,4945.0,4865.0,4907.0,4737907
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-11,4879.5,4898.0,4824.0,4846.0,4203018
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-12,4837.0,4874.0,4808.5,4827.5,4431996
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-13,4792.0,4855.0,4748.9658,4834.5,3104478
ULVR.L,Unilever,Home & Personal Care,UK,2026-03-16,4839.0,4913.5,4835.5,4881.0,3022549
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-17,373.7,375.7,371.5,375.7,261334
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-18,376.25,378.55,373.9,375.9,312201
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-19,370.25,374.35,367.4,371.0,743427
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-22,368.6,369.7,366.45,366.45,194302
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-23,366.55,367.0,360.8,362.55,222173
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-24,362.35,364.8,362.2,363.8,74028
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-29,365.0,365.5,362.0,365.3,197824
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-30,364.05,367.65,363.45,366.95,166120
OR.PA,L'Oréal,Home & Personal Care,France,2025-12-31,365.75,367.95,365.35,366.6,85851
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-02,365.95,367.4,361.65,364.7,251333
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-05,364.75,367.7,359.6,363.3,286505
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-06,360.5,372.6,359.9,368.7,306314
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-07,368.45,368.45,356.0,356.0,372000
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-08,355.8,363.15,355.65,362.9,284359
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-09,380.0,385.85,372.8,385.85,553181
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-12,388.75,392.4,387.6,392.4,325849
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-13,391.0,392.7,388.45,391.4,317241
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-14,392.1,396.9,390.0,391.45,353521
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-15,394.35,396.35,387.1,387.15,378908
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-16,386.0,388.9,382.4,384.85,263542
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-19,380.85,382.85,378.1,380.95,214858
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-20,381.2,384.35,378.45,384.35,291266
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-21,386.65,389.6,381.85,385.4,330559
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-22,389.0,391.8,385.55,387.25,285046
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-23,391.95,392.25,383.15,386.25,304294
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-26,384.8,387.1,381.95,384.9,230547
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-27,382.75,383.75,379.15,380.0,197230
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-28,376.2,381.55,374.65,380.45,288676
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-29,381.25,388.35,379.35,388.1,382957
OR.PA,L'Oréal,Home & Personal Care,France,2026-01-30,387.15,389.35,385.3,387.0,319202
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-02,389.75,391.6,387.5,388.7,255154
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-03,389.45,389.75,382.45,386.45,269975
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-04,389.95,400.45,389.15,399.4,309740
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-05,401.75,401.8,386.8,394.7,465105
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-06,394.0,395.1,385.7,394.05,319279
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-09,394.0,395.0,386.6,387.95,319083
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-10,393.2,394.3,389.6,391.4,409816
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-11,390.6,395.2,389.35,391.9,303825
OR.PA,L'Oréal,Home & Personal Care,France,2026-02-12,395.65,397.05,384.9,391.65,371046
